alert_id,rule_id,customer_key,date_key,score,score_gbm,is_true_positive,split,priority,score_percentile,tier,reason_1,reason_2,reason_3,top_mitigant,reason_summary
R001-12-112,R001,12,112,3.330509068287047e-07,3.457873449537206e-07,0,train,deferred,0.0239,T3_thirty_day,share of 30-day credits arriving as cash,30-day cash credit volume,90-day near-threshold cash deposit count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 90-day near-threshold cash deposit count
R002-355-89,R002,355,89,0.9967559375168612,0.9999998095430548,1,train,review,0.9854,T1_same_day,share of 30-day credits arriving as cash,cash-intensive business type,30-day largest transaction,30-day value with high-risk jurisdictions,share of 30-day credits arriving as cash; cash-intensive business type; 30-day largest transaction
R002-355-92,R002,355,92,0.9962854829136802,0.9999998991928264,1,train,review,0.9844,T1_same_day,share of 30-day credits arriving as cash,cash-intensive business type,30-day largest transaction,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; cash-intensive business type; 30-day largest transaction
R002-355-94,R002,355,94,0.9948150415214968,0.9999998147067602,1,train,review,0.983,T1_same_day,share of 30-day credits arriving as cash,cash-intensive business type,90-day near-threshold cash deposit count,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; cash-intensive business type; 90-day near-threshold cash deposit count
R002-355-98,R002,355,98,0.9939816051421744,0.999999916124012,1,train,review,0.9824,T1_same_day,share of 30-day credits arriving as cash,90-day near-threshold cash deposit count,cash-intensive business type,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; 90-day near-threshold cash deposit count; cash-intensive business type
R002-355-99,R002,355,99,0.9956855496448084,0.999999916942606,1,train,review,0.9837,T1_same_day,share of 30-day credits arriving as cash,90-day near-threshold cash deposit count,cash-intensive business type,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; 90-day near-threshold cash deposit count; cash-intensive business type
R002-355-111,R002,355,111,0.997359701550652,0.999999893491127,1,train,review,0.9868,T1_same_day,90-day near-threshold cash deposit count,share of 30-day credits arriving as cash,cash-intensive business type,count of near-threshold cash deposits in 30 days,90-day near-threshold cash deposit count; share of 30-day credits arriving as cash; cash-intensive business type
R002-355-114,R002,355,114,0.9949664030067042,0.9999998659310108,1,train,review,0.9832,T1_same_day,90-day near-threshold cash deposit count,share of 30-day credits arriving as cash,cash-intensive business type,count of near-threshold cash deposits in 30 days,90-day near-threshold cash deposit count; share of 30-day credits arriving as cash; cash-intensive business type
R002-380-9,R002,380,9,0.0018510930361557,1.193710378581111e-07,0,train,review,0.4912,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day largest transaction,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day largest transaction
R002-380-11,R002,380,11,0.0061006640646719,1.339772727173588e-07,0,train,review,0.6108,T2_five_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day largest transaction,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day largest transaction
R002-380-30,R002,380,30,0.001353625241483,2.8813800781486704e-07,0,train,review,0.458,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-31,R002,380,31,0.0003098103731694,1.9411459879176414e-07,0,train,review,0.319,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-43,R002,380,43,0.0001826604314022,1.3397231444765342e-07,0,train,review,0.2726,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-46,R002,380,46,0.0006275012138153,2.479020875769484e-07,0,train,review,0.381,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-57,R002,380,57,0.0007664175219603,3.021888349599894e-07,0,train,review,0.4001,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-60,R002,380,60,0.0003863457059283,2.335439967098895e-07,0,train,review,0.3376,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day cash credit volume,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day cash credit volume
R002-380-61,R002,380,61,0.0004193431859602,2.3660872677831365e-07,0,train,review,0.345,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-67,R002,380,67,9.92299880617048e-05,4.01862080086736e-07,0,train,review,0.2251,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-70,R002,380,70,6.384832942074427e-05,3.574430799073854e-07,0,train,review,0.1945,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-71,R002,380,71,9.993597397930693e-05,4.082352238148661e-07,0,train,review,0.2258,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-73,R002,380,73,0.0001904821793718,3.327003555717522e-07,0,train,review,0.2764,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day cash credit count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day cash credit count
R002-380-77,R002,380,77,0.0027273561085348,3.447729001678508e-07,0,train,review,0.5303,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day cash credit count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day cash credit count
R002-380-79,R002,380,79,0.0037683067687477,5.118499098975381e-07,0,train,review,0.5616,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day cash credit count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day cash credit count
R002-380-80,R002,380,80,0.0059101044330807,5.33678675932879e-07,0,train,review,0.6075,T2_five_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day cash credit count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day cash credit count
R002-380-83,R002,380,83,0.0042998728268562,7.63629681782674e-07,0,train,review,0.5753,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day cash credit volume,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day cash credit volume
R002-380-85,R002,380,85,0.0037318798607506,2.647214116996573e-06,0,train,review,0.5604,T3_thirty_day,share of 30-day credits arriving as cash,30-day cash credit volume,30-day cash credit count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 30-day cash credit count
R002-380-100,R002,380,100,0.0060896225502475,1.1643136598133824e-06,0,train,review,0.6107,T2_five_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day cash credit volume,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day cash credit volume
R002-380-101,R002,380,101,0.0024482071149799,8.372269894967491e-07,0,train,review,0.5199,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day cash credit volume,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day cash credit volume
R002-380-110,R002,380,110,0.0027627205357248,5.039299525738438e-07,0,train,review,0.5319,T3_thirty_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-118,R002,380,118,0.0102897288652799,5.28538789353138e-07,0,train,review,0.6594,T2_five_day,share of 30-day credits arriving as cash,politically exposed person flag,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 7-day high-risk jurisdiction count
R002-380-121,R002,380,121,0.0570703299686201,1.5089035721795698e-06,0,valid,review,0.7971,T2_five_day,share of 30-day credits arriving as cash,30-day cash credit volume,politically exposed person flag,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; politically exposed person flag
R002-380-125,R002,380,125,0.052900228203894,1.3600761703387453e-06,0,valid,review,0.7919,T2_five_day,share of 30-day credits arriving as cash,30-day cash credit volume,politically exposed person flag,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; politically exposed person flag
R002-380-133,R002,380,133,0.3442975733662744,4.404001426933382e-07,0,valid,review,0.9009,T1_same_day,30-day cash credit volume,share of 30-day credits arriving as cash,politically exposed person flag,cash-intensive business type,30-day cash credit volume; share of 30-day credits arriving as cash; politically exposed person flag
R002-380-145,R002,380,145,0.0403135089453854,1.9019154842465425e-06,0,valid,review,0.7738,T2_five_day,30-day cash credit volume,share of 30-day credits arriving as cash,politically exposed person flag,cash-intensive business type,30-day cash credit volume; share of 30-day credits arriving as cash; politically exposed person flag
R002-380-146,R002,380,146,0.0595619025809979,1.3524067307079516e-06,0,valid,review,0.8001,T2_five_day,30-day cash credit volume,share of 30-day credits arriving as cash,politically exposed person flag,cash-intensive business type,30-day cash credit volume; share of 30-day credits arriving as cash; politically exposed person flag
R002-380-153,R002,380,153,0.0242169750379795,7.786602551806287e-07,0,holdout,review,0.7367,T2_five_day,share of 30-day credits arriving as cash,30-day cash credit volume,politically exposed person flag,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; politically exposed person flag
R002-380-166,R002,380,166,0.0604888954942111,3.696009569572497e-07,0,holdout,review,0.8013,T2_five_day,share of 30-day credits arriving as cash,politically exposed person flag,30-day cash credit volume,cash-intensive business type,share of 30-day credits arriving as cash; politically exposed person flag; 30-day cash credit volume
