txn_id,customer_key,date_key,calendar_date,amount_cad,direction,channel,counterparty_country,counterparty_id,hour_of_day,is_high_risk
T000146951,727,57,2025-10-28,2044.14,credit,pos,CA,P0024421,16,0
T000147047,727,57,2025-10-28,9219.95,credit,cash,CA,P0035954,17,0
T000147188,727,57,2025-10-28,9498.92,credit,cash,CA,P0057013,17,0
T000148424,727,58,2025-10-29,2529.98,credit,cash,CA,P0056923,9,0
T000148446,727,58,2025-10-29,2644.65,credit,cash,CA,P0022951,9,0
T000150316,727,58,2025-10-29,10273.89,credit,cash,CA,P0053163,18,0
T000153539,727,59,2025-10-30,5186.58,credit,pos,CA,P0019384,19,0
T000153801,727,59,2025-10-30,384.28,credit,cash,CA,P0018932,20,0
T000153814,727,59,2025-10-30,514.39,credit,pos,CA,P0031609,20,0
T000157169,727,61,2025-11-01,4822.91,credit,cash,CA,P0018821,11,0
T000157242,727,61,2025-11-01,6056.3,credit,cash,CA,P0037301,12,0
T000157418,727,61,2025-11-01,5320.94,credit,cash,CA,P0009028,14,0
T000157817,727,61,2025-11-01,7450.16,credit,cash,CA,P0040729,17,0
T000157927,727,61,2025-11-01,9910.36,credit,cash,CA,P0001177,18,0
T000158528,727,62,2025-11-02,5674.29,credit,cash,CA,P0001992,10,0
T000159442,727,62,2025-11-02,2441.46,credit,cash,CA,P0017344,18,0
T000160059,727,63,2025-11-03,5088.69,credit,cash,CA,P0044878,8,0
T000160060,727,63,2025-11-03,8088.13,credit,cash,CA,P0041222,8,0
T000160410,727,63,2025-11-03,6347.5,credit,cash,CA,P0027651,10,0
T000161987,727,63,2025-11-03,14958.25,credit,cash,CA,P0039519,18,0
T000162546,727,63,2025-11-03,1665.64,credit,wire,CA,P0042004,20,0
T000162704,727,64,2025-11-04,5129.69,debit,pos,CA,P0042198,7,0
T000162987,727,64,2025-11-04,4150.55,credit,cash,CA,P0033197,9,0
T000162991,727,64,2025-11-04,14748.94,credit,cash,CA,P0051479,9,0
T000163845,727,64,2025-11-04,1684.31,credit,cash,CA,P0042026,12,0
T000168790,727,66,2025-11-06,4680.33,credit,cash,CA,P0007569,8,0
T000168932,727,66,2025-11-06,3347.92,credit,cash,CA,P0058760,9,0
T000171761,727,67,2025-11-07,8013.73,credit,cash,CA,P0038375,9,0
T000172348,727,67,2025-11-07,761.98,credit,emt,CA,P0019048,11,0
T000172605,727,67,2025-11-07,4099.84,credit,cash,CA,P0039968,13,0
T000175055,727,68,2025-11-08,4524.56,debit,pos,JP,P0021549,15,0
T000177300,727,70,2025-11-10,2346.31,credit,cash,CA,P0037137,7,0
T000178494,727,70,2025-11-10,23977.26,credit,cash,CA,P0037258,13,0
T000178889,727,70,2025-11-10,2893.67,credit,pos,CA,P0025938,15,0
T000179869,727,70,2025-11-10,3031.98,credit,cheque,CA,P0027026,19,0
T000180029,727,70,2025-11-10,1434.1,credit,cash,CA,P0039576,20,0
T000181218,727,71,2025-11-11,260.1,credit,emt,CA,P0010848,12,0
T000181269,727,71,2025-11-11,8592.59,credit,cash,CA,P0036399,12,0
T000181539,727,71,2025-11-11,6159.71,credit,cash,CA,P0027195,13,0
T000182751,727,71,2025-11-11,1944.14,credit,cash,CA,P0027703,19,0
T000184221,727,72,2025-11-12,3884.17,credit,cash,CA,P0050859,12,0
T000186018,727,72,2025-11-12,11566.1,credit,cash,CA,P0029804,20,0
T000186061,727,72,2025-11-12,2373.15,credit,cheque,CA,P0054843,20,0
T000190395,727,74,2025-11-14,2809.27,credit,cash,CA,P0015281,13,0
T000191669,727,74,2025-11-14,6128.4,debit,pos,CA,P0023478,19,0
T000192291,727,75,2025-11-15,8439.57,credit,cash,CA,P0019733,9,0
T000193326,727,75,2025-11-15,2886.38,credit,cash,CA,P0022333,18,0
T000193402,727,75,2025-11-15,610.72,credit,cash,CA,P0056005,19,0
T000198030,727,77,2025-11-17,1521.8,credit,wire,CA,P0004344,20,0
T000207868,727,81,2025-11-21,3841.42,credit,cash,CA,P0057000,10,0
T000209383,727,81,2025-11-21,10555.71,credit,cash,CA,P0032726,17,0
T000210049,727,82,2025-11-22,545.81,credit,pos,CA,P0025731,7,0
T000210754,727,82,2025-11-22,5537.09,credit,cash,CA,P0006147,13,0
T000210866,727,82,2025-11-22,5198.44,credit,cash,CA,P0019275,14,0
T000211909,727,83,2025-11-23,10659.18,credit,cash,CA,P0048128,9,0
T000212008,727,83,2025-11-23,212.56,debit,wire,CA,P0008940,10,0
T000212092,727,83,2025-11-23,7576.54,credit,cash,CA,P0011138,10,0
T000212704,727,83,2025-11-23,14138.64,credit,cash,CA,P0056538,15,0
T000214190,727,84,2025-11-24,1905.57,debit,pos,CA,P0040556,11,0
T000215276,727,84,2025-11-24,1067.36,debit,cheque,CA,P0051701,16,0
T000216393,727,85,2025-11-25,18246.4,credit,emt,CA,P0042119,7,0
T000219128,727,85,2025-11-25,1203.21,credit,cash,CA,P0001401,19,0
T000220557,727,86,2025-11-26,1074.94,credit,cheque,CA,P0016093,12,0
T000221750,727,86,2025-11-26,289.88,credit,cash,CA,P0043470,18,0
T000222145,727,86,2025-11-26,20767.25,credit,cash,CA,P0056230,20,0
T000224425,727,87,2025-11-27,5206.19,credit,pos,CA,P0013925,16,0
T000224797,727,87,2025-11-27,16662.55,credit,cheque,CA,P0011799,18,0
T000226240,727,88,2025-11-28,1810.54,debit,pos,CA,P0021790,11,0
T000227051,727,88,2025-11-28,3052.01,debit,pos,CA,P0045640,15,0
T000228649,727,89,2025-11-29,1841.22,credit,emt,CA,P0027059,9,0
T000228737,727,89,2025-11-29,10036.95,credit,cash,CA,P0036141,10,0
T000228781,727,89,2025-11-29,10468.39,credit,cash,CA,P0047938,11,0
T000229005,727,89,2025-11-29,20140.09,credit,cash,CA,P0055156,12,0
T000229405,727,89,2025-11-29,2464.84,credit,cash,CA,P0049527,16,0
T000229463,727,89,2025-11-29,915.11,credit,cash,CA,P0008324,16,0
T000229906,727,89,2025-11-29,13986.27,credit,cash,CA,P0015498,20,0
T000231138,727,90,2025-11-30,3039.01,debit,pos,CA,P0025015,17,0
T000232726,727,91,2025-12-01,2790.23,credit,pos,XA,P0048935,12,1
T000239074,727,93,2025-12-03,3015.34,credit,cash,CA,P0055659,13,0
T000240183,727,93,2025-12-03,9810.23,credit,cash,CA,P0045280,18,0
T000242329,727,94,2025-12-04,1409.72,debit,cash,CA,P0009151,14,0
T000249778,727,97,2025-12-07,828.21,debit,pos,CA,P0036357,18,0
T000250340,727,98,2025-12-08,9717.73,credit,cash,CA,P0056380,8,0
T000250571,727,98,2025-12-08,3552.85,credit,cash,CA,P0028313,9,0
T000250596,727,98,2025-12-08,6202.12,credit,cash,CA,P0036868,9,0
T000250926,727,98,2025-12-08,6179.85,credit,cash,CA,P0028219,10,0
T000251520,727,98,2025-12-08,7130.64,credit,cash,CA,P0007484,13,0
T000251897,727,98,2025-12-08,14045.25,credit,cash,CA,P0019897,15,0
T000252776,727,98,2025-12-08,2456.57,credit,cash,CA,P0020717,19,0
T000253029,727,98,2025-12-08,15534.35,credit,cash,CA,P0033741,20,0
T000253693,727,99,2025-12-09,1397.15,credit,cash,CA,P0013308,9,0
T000254053,727,99,2025-12-09,2521.14,credit,cash,CA,P0014531,11,0
T000254260,727,99,2025-12-09,1924.94,credit,cash,CA,P0004592,12,0
T000254420,727,99,2025-12-09,10944.89,credit,cash,CA,P0008723,12,0
T000254905,727,99,2025-12-09,3651.81,credit,cheque,CA,P0044934,14,0
T000255415,727,99,2025-12-09,3528.88,credit,cash,CA,P0054134,17,0
T000255925,727,99,2025-12-09,7839.79,credit,cash,CA,P0048096,19,0
T000256142,727,99,2025-12-09,25000.0,credit,cash,CA,P0042173,20,0
T000256844,727,100,2025-12-10,1602.6,credit,pos,CA,P0035802,10,0
T000259603,727,101,2025-12-11,6675.09,credit,cash,CA,P0000331,9,0
T000260297,727,101,2025-12-11,1194.57,debit,cheque,CA,P0012824,12,0
T000260689,727,101,2025-12-11,8550.46,credit,cash,CA,P0053711,14,0
T000260951,727,101,2025-12-11,1158.12,credit,cash,CA,P0037957,15,0
T000261470,727,101,2025-12-11,7078.38,credit,cash,CA,P0008941,17,0
T000262068,727,101,2025-12-11,25000.0,credit,cash,CA,P0040042,20,0
T000262092,727,101,2025-12-11,13149.78,credit,cash,CA,P0038763,20,0
T000262836,727,102,2025-12-12,427.83,credit,pos,CA,P0059867,10,0
T000264170,727,102,2025-12-12,674.98,credit,pos,CA,P0030616,16,0
T000265828,727,103,2025-12-13,2744.81,credit,cash,CA,P0013353,13,0
T000265869,727,103,2025-12-13,1631.72,credit,cash,CA,P0043474,13,0
T000266018,727,103,2025-12-13,4013.93,credit,cash,CA,P0004379,14,0
T000266121,727,103,2025-12-13,1606.43,credit,cash,CA,P0005418,15,0
T000266428,727,103,2025-12-13,1403.59,credit,cash,CA,P0034229,17,0
T000266692,727,103,2025-12-13,8007.4,credit,cash,CA,P0042766,19,0
T000268178,727,104,2025-12-14,11876.83,credit,cash,CA,P0035975,17,0
T000270754,727,105,2025-12-15,3525.13,credit,cash,CA,P0047933,16,0
T000270843,727,105,2025-12-15,18227.53,credit,pos,CA,P0038264,17,0
T000270844,727,105,2025-12-15,4848.14,credit,cash,CA,P0028104,17,0
T000271117,727,105,2025-12-15,4221.89,credit,cash,GB,P0030878,18,0
T000271459,727,105,2025-12-15,1876.25,credit,cash,CA,P0046403,20,0
T000272212,727,106,2025-12-16,11944.62,credit,cash,CA,P0059139,9,0
T000273871,727,106,2025-12-16,7130.58,credit,cash,CA,P0054884,16,0
T000277030,727,107,2025-12-17,11648.41,debit,emt,CA,P0028993,16,0
T000278376,727,108,2025-12-18,2721.76,debit,cheque,CA,P0016778,8,0
T000280218,727,108,2025-12-18,1505.83,debit,pos,DE,P0037967,16,0
T000282333,727,109,2025-12-19,998.21,credit,emt,CA,P0031924,12,0
T000283900,727,109,2025-12-19,7266.65,debit,cash,CA,P0011465,19,0
T000284400,727,110,2025-12-20,1750.8,debit,cheque,CA,P0030789,8,0
T000287522,727,111,2025-12-21,5320.91,debit,emt,CA,P0029081,19,0
T000290722,727,113,2025-12-23,2425.96,debit,emt,CA,P0028775,7,0
T000294042,727,114,2025-12-24,1711.35,credit,cheque,CA,P0008182,8,0
T000297230,727,115,2025-12-25,5736.38,credit,cash,CA,P0059436,9,0
T000300096,727,116,2025-12-26,2740.48,credit,cash,CA,P0026740,8,0
T000300345,727,116,2025-12-26,9660.55,credit,cash,CA,P0051591,9,0
T000300421,727,116,2025-12-26,4724.06,credit,cash,CA,P0032666,10,0
T000300727,727,116,2025-12-26,6882.57,credit,cash,CA,P0049216,11,0
T000300994,727,116,2025-12-26,9089.24,credit,cash,CA,P0018343,12,0
T000302137,727,116,2025-12-26,304.26,credit,preauth,NL,P0047445,17,0
T000304789,727,118,2025-12-28,292.01,debit,cheque,FR,P0029333,10,0
T000306621,727,119,2025-12-29,2352.26,credit,emt,CA,P0029720,9,0
T000307446,727,119,2025-12-29,2834.94,credit,cash,CA,P0041230,13,0
T000308472,727,119,2025-12-29,2087.65,credit,cash,CA,P0023430,17,0
T000309783,727,120,2025-12-30,3910.98,credit,cash,CA,P0020114,9,0
T000310416,727,120,2025-12-30,2424.58,credit,cash,CA,P0011417,12,0
T000311538,727,120,2025-12-30,9922.0,credit,cash,CA,P0029100,17,0
T000311543,727,120,2025-12-30,1814.58,credit,cash,CA,P0022127,17,0
T000311991,727,120,2025-12-30,34647.07,credit,pos,CA,P0051451,19,0
T000312824,727,121,2025-12-31,542.92,credit,pos,CA,P0016864,9,0
T000313172,727,121,2025-12-31,2415.61,credit,cash,CA,P0003251,11,0
T000313173,727,121,2025-12-31,2344.75,credit,cash,CA,P0054020,11,0
T000313865,727,121,2025-12-31,5840.71,credit,cash,CA,P0053146,14,0
T000315816,727,122,2026-01-01,1528.68,debit,cash,CA,P0009778,9,0
T000317850,727,122,2026-01-01,429.45,credit,cash,CA,P0019963,18,0
T000321307,727,123,2026-01-02,1785.57,debit,pos,CA,P0038158,20,0
T000322526,727,124,2026-01-03,1468.11,credit,cash,CA,P0035685,16,0
T000323154,727,125,2026-01-04,10010.14,credit,cheque,AU,P0056618,8,0
T000323513,727,125,2026-01-04,5814.18,credit,cash,CA,P0014174,10,0
T000327151,727,126,2026-01-05,4742.03,credit,cash,CA,P0025822,17,0
T000327924,727,127,2026-01-06,270.75,credit,pos,CA,P0033589,7,0
T000331751,727,128,2026-01-07,4590.58,debit,pos,CA,P0031503,10,0
T000334749,727,129,2026-01-08,1498.73,debit,pos,CA,P0038023,10,0
T000335281,727,129,2026-01-08,4854.65,credit,cash,CA,P0026152,12,0
T000336643,727,129,2026-01-08,2205.27,credit,cash,CA,P0054279,18,0
T000339754,727,130,2026-01-09,13298.63,credit,cash,CA,P0039709,18,0
T000340075,727,130,2026-01-09,2307.82,credit,pos,CA,P0040357,20,0
T000340929,727,131,2026-01-10,925.99,credit,pos,CA,P0015849,12,0
T000342787,727,132,2026-01-11,12923.56,credit,cash,CA,P0010705,13,0
T000342809,727,132,2026-01-11,13477.17,credit,cash,CA,P0042676,14,0
T000343500,727,132,2026-01-11,1651.48,credit,cash,CA,P0035776,19,0
T000344167,727,133,2026-01-12,836.91,debit,pos,CA,P0047578,9,0
T000344833,727,133,2026-01-12,2686.82,credit,pos,CA,P0025053,12,0
T000346031,727,133,2026-01-12,2811.25,credit,cheque,CA,P0002674,18,0
T000347452,727,134,2026-01-13,1920.91,credit,cash,CA,P0037214,10,0
T000347825,727,134,2026-01-13,23279.13,credit,cash,CA,P0034513,12,0
T000350886,727,135,2026-01-14,1942.36,debit,cash,CA,P0057820,12,0
T000352916,727,136,2026-01-15,2126.04,credit,pos,CA,P0054737,7,0
T000355229,727,136,2026-01-15,4574.38,credit,cash,CA,P0019264,18,0
T000356511,727,137,2026-01-16,4137.38,credit,cash,CA,P0001141,10,0
T000356545,727,137,2026-01-16,4456.37,credit,cash,CA,P0026370,10,0
T000356758,727,137,2026-01-16,5193.77,credit,cash,CA,P0004932,11,0
T000356794,727,137,2026-01-16,10109.48,debit,emt,DE,P0050255,11,0
T000357639,727,137,2026-01-16,1732.55,credit,pos,CA,P0007624,15,0
T000358986,727,138,2026-01-17,276.83,debit,cash,CA,P0039350,8,0
T000359760,727,138,2026-01-17,1082.89,debit,cheque,GB,P0034514,14,0
T000361796,727,139,2026-01-18,6611.56,credit,cash,CA,P0006241,16,0
T000362212,727,139,2026-01-18,3625.75,credit,cash,CA,P0025411,19,0
T000362234,727,139,2026-01-18,8520.44,credit,cash,CA,P0017655,19,0
T000362901,727,140,2026-01-19,4603.19,credit,cash,CA,P0006582,9,0
T000363275,727,140,2026-01-19,5530.38,credit,cash,CA,P0032770,11,0
T000363419,727,140,2026-01-19,3963.5,credit,cash,CA,P0010087,12,0
T000363834,727,140,2026-01-19,23394.56,credit,cash,CA,P0054118,14,0
T000364492,727,140,2026-01-19,6171.98,debit,wire,CA,P0050627,16,0
T000366544,727,141,2026-01-20,7276.9,debit,cheque,CA,P0024604,12,0
T000368377,727,141,2026-01-20,2538.27,credit,wire,CA,P0044081,20,0
T000370239,727,142,2026-01-21,2094.05,credit,cash,CA,P0040418,15,0
T000370851,727,142,2026-01-21,5277.6,credit,cash,CA,P0035036,17,0
T000372329,727,143,2026-01-22,2074.08,debit,pos,CA,P0021870,10,0
T000375711,727,144,2026-01-23,9529.11,credit,cash,CA,P0019366,12,0
T000377029,727,144,2026-01-23,1769.19,debit,emt,CA,P0027603,17,0
T000379137,727,145,2026-01-24,725.23,debit,cash,CA,P0029100,18,0
T000379722,727,146,2026-01-25,4178.94,credit,cash,CA,P0050839,10,0
T000380056,727,146,2026-01-25,3194.31,credit,cash,CA,P0006081,12,0
T000380058,727,146,2026-01-25,6835.08,credit,cash,CA,P0023789,12,0
T000380156,727,146,2026-01-25,789.62,debit,pos,CA,P0029980,13,0
T000380636,727,146,2026-01-25,7743.16,credit,cash,CA,P0058047,17,0
T000380789,727,146,2026-01-25,2875.37,credit,cash,CA,P0039186,18,0
T000386290,727,148,2026-01-27,1641.86,credit,cash,CA,P0041492,17,0
T000387695,727,149,2026-01-28,11320.95,credit,cash,CA,P0019216,9,0
T000390281,727,150,2026-01-29,3373.26,credit,cash,CA,P0054610,7,0
T000392753,727,150,2026-01-29,145.43,credit,cash,CA,P0004126,18,0
T000393490,727,151,2026-01-30,3383.11,credit,cash,CA,P0048964,8,0
T000395164,727,151,2026-01-30,423.85,credit,pos,CA,P0035979,15,0
T000395639,727,151,2026-01-30,3630.73,credit,cash,CA,P0014749,17,0
T000396919,727,152,2026-01-31,3417.65,credit,cash,CA,P0055679,11,0
T000397391,727,152,2026-01-31,9263.1,credit,cash,CA,P0042700,14,0
T000397993,727,152,2026-01-31,10581.43,credit,cash,CA,P0037161,19,0
T000398395,727,153,2026-02-01,7907.16,credit,cash,CA,P0008019,9,0
T000399245,727,153,2026-02-01,2483.67,credit,cash,CA,P0056779,16,0
T000399274,727,153,2026-02-01,600.77,credit,cash,CA,P0030411,16,0
T000399600,727,153,2026-02-01,4400.8,credit,cash,CA,P0029614,19,0
T000401916,727,154,2026-02-02,3950.62,credit,pos,CA,P0032789,16,0
T000402082,727,154,2026-02-02,6252.52,debit,cheque,CA,P0030692,17,0
T000407818,727,156,2026-02-04,1929.31,credit,cheque,CA,P0018483,16,0
T000408836,727,157,2026-02-05,3104.25,credit,pos,CA,P0005960,7,0
T000409725,727,157,2026-02-05,1311.25,debit,cash,CH,P0057057,11,0
T000410046,727,157,2026-02-05,2935.37,credit,cash,CA,P0002071,13,0
T000410337,727,157,2026-02-05,3212.97,debit,pos,CA,P0032371,14,0
T000410564,727,157,2026-02-05,4213.08,credit,cash,CA,P0047727,16,0
T000411369,727,157,2026-02-05,1329.65,credit,cash,CA,P0025568,19,0
T000412352,727,158,2026-02-06,6081.53,credit,cash,CA,P0043462,10,0
T000414184,727,158,2026-02-06,3517.37,credit,cash,CA,P0034077,18,0
T000418386,727,161,2026-02-09,7362.98,credit,cash,CA,P0001779,9,0
T000419160,727,161,2026-02-09,6405.32,credit,cash,CA,P0033182,13,0
T000419475,727,161,2026-02-09,22962.99,credit,cash,CA,P0005270,14,0
T000424937,727,163,2026-02-11,3782.56,credit,cash,CA,P0049234,12,0
T000426155,727,163,2026-02-11,1026.75,debit,pos,CA,P0004467,18,0
T000426790,727,164,2026-02-12,1104.21,debit,cash,CA,P0013597,7,0
T000430348,727,165,2026-02-13,6684.28,credit,cash,CA,P0000630,10,0
T000430631,727,165,2026-02-13,2329.75,credit,cash,CA,P0046140,11,0
T000430632,727,165,2026-02-13,10610.87,credit,cash,CA,P0003524,11,0
T000430863,727,165,2026-02-13,8026.74,credit,cash,CA,P0033754,12,0
T000431469,727,165,2026-02-13,6835.83,credit,cash,CA,P0035094,15,0
T000431716,727,165,2026-02-13,8617.98,credit,cash,CA,P0052039,16,0
T000431788,727,165,2026-02-13,6040.65,credit,cash,CA,P0018351,17,0
T000432697,727,166,2026-02-14,3621.07,credit,cash,CA,P0003394,8,0
T000434268,727,167,2026-02-15,3702.79,debit,emt,CA,P0050091,9,0
T000435858,727,168,2026-02-16,1306.32,debit,cash,CA,P0032521,8,0
T000439667,727,169,2026-02-17,3350.39,credit,pos,CA,P0021449,13,0
T000439985,727,169,2026-02-17,9245.45,credit,cash,CA,P0008420,14,0
T000440325,727,169,2026-02-17,5299.97,credit,cash,CA,P0000670,16,0
T000441269,727,170,2026-02-18,459.57,debit,cash,CA,P0042777,7,0
T000443814,727,170,2026-02-18,451.87,debit,cheque,CA,P0011414,19,0
T000444242,727,171,2026-02-19,5291.44,credit,cash,CA,P0054343,8,0
T000445233,727,171,2026-02-19,4785.69,credit,cash,CA,P0055895,12,0
T000445243,727,171,2026-02-19,3882.87,credit,cash,CA,P0057126,12,0
T000447303,727,172,2026-02-20,4948.2,credit,cash,CA,P0025273,9,0
T000450254,727,173,2026-02-21,12460.68,credit,cash,CA,P0035522,12,0
T000450406,727,173,2026-02-21,2141.62,credit,cash,CA,P0004956,13,0
T000450450,727,173,2026-02-21,6031.27,credit,cash,CA,P0019908,14,0
T000450729,727,173,2026-02-21,9335.13,credit,cash,CA,P0017370,16,0
T000454277,727,175,2026-02-23,2013.5,debit,cash,CA,P0009777,14,0
T000454806,727,175,2026-02-23,538.55,credit,preauth,CA,P0009977,16,0
T000458108,727,176,2026-02-24,3760.8,credit,cash,CA,P0052476,18,0
T000462019,727,178,2026-02-26,2701.76,credit,cash,CA,P0007574,10,0
T000463315,727,178,2026-02-26,2931.39,credit,cash,CA,P0043325,17,0
T000463764,727,178,2026-02-26,3850.85,credit,pos,CA,P0048181,19,0
T000004153,738,1,2025-09-02,110.44,debit,pos,CA,P0001633,13,0
T000004347,738,1,2025-09-02,147.85,debit,pos,CA,P0031208,14,0
T000008682,738,3,2025-09-04,199.2,debit,cheque,CA,P0057967,7,0
T000010812,738,3,2025-09-04,1823.25,credit,pos,CA,P0008302,17,0
T000011350,738,3,2025-09-04,164.21,debit,emt,CA,P0011615,20,0
T000021349,738,8,2025-09-09,65.9,debit,pos,CA,P0026821,12,0
T000027570,738,10,2025-09-11,322.6,credit,pos,CA,P0006618,15,0
T000029426,738,11,2025-09-12,481.26,debit,pos,CA,P0037328,10,0
T000030347,738,11,2025-09-12,83.24,debit,pos,CA,P0008983,15,0
T000038775,738,15,2025-09-16,299.15,debit,emt,CA,P0054245,12,0
T000041517,738,16,2025-09-17,151.21,debit,pos,CA,P0017117,11,0
T000049365,738,19,2025-09-20,144.32,credit,emt,CA,P0025146,8,0
T000050066,738,19,2025-09-20,250.25,debit,preauth,CA,P0032441,13,0
T000055339,738,22,2025-09-23,173.16,debit,cheque,CA,P0024381,7,0
T000059845,738,23,2025-09-24,234.6,debit,preauth,CA,P0013339,14,0
T000067443,738,26,2025-09-27,41.54,credit,preauth,CA,P0053707,10,0
T000079955,738,31,2025-10-02,436.24,debit,emt,CA,P0003531,11,0
T000080214,738,31,2025-10-02,25.29,credit,preauth,CA,P0029561,13,0
T000081273,738,31,2025-10-02,317.63,debit,pos,CA,P0056079,17,0
T000084254,738,32,2025-10-03,182.34,debit,emt,CA,P0011413,17,0
T000086068,738,33,2025-10-04,161.88,credit,pos,CA,P0012915,17,0
T000088441,738,35,2025-10-06,106.57,debit,pos,CA,P0030486,9,0
T000091608,738,36,2025-10-07,1252.31,debit,pos,CA,P0029460,10,0
T000113457,738,44,2025-10-15,21590.22,credit,cheque,CA,P0033098,13,0
T000116339,738,45,2025-10-16,18720.04,debit,wire,CA,P0022969,12,0
T000121592,738,47,2025-10-18,178.4,debit,emt,CA,P0015763,11,0
T000124305,738,49,2025-10-20,150.7,debit,pos,CA,P0028146,7,0
T000128749,738,50,2025-10-21,22.77,debit,emt,CA,P0024729,14,0
T000135922,738,53,2025-10-24,268.17,credit,emt,AU,P0008415,7,0
T000138540,738,53,2025-10-24,1090.43,credit,pos,CA,P0020493,19,0
T000141076,738,55,2025-10-26,563.1,credit,emt,CA,P0032983,12,0
T000151740,738,59,2025-10-30,428.43,debit,pos,CA,P0040118,11,0
T000159280,738,62,2025-11-02,35.74,debit,pos,CA,P0055625,17,0
T000159668,738,62,2025-11-02,63.21,debit,pos,CA,P0059752,20,0
T000166605,738,65,2025-11-05,143.32,debit,emt,CA,P0035665,12,0
T000168214,738,65,2025-11-05,238.86,debit,pos,CA,P0032043,19,0
T000177394,738,70,2025-11-10,121.81,debit,pos,CA,P0037211,7,0
T000178328,738,70,2025-11-10,113.41,debit,pos,CA,P0051295,12,0
T000179798,738,70,2025-11-10,377.91,credit,cheque,CA,P0023241,19,0
T000187497,738,73,2025-11-13,143.09,debit,pos,CA,P0004192,13,0
T000191430,738,74,2025-11-14,95.86,debit,pos,CA,P0001748,18,0
T000196207,738,77,2025-11-17,72.7,debit,pos,CA,P0035788,11,0
T000200498,738,78,2025-11-18,152.59,credit,emt,CA,P0007233,18,0
T000200819,738,78,2025-11-18,358.82,debit,cash,CA,P0009542,19,0
T000201803,738,79,2025-11-19,59.45,debit,emt,CA,P0022558,10,0
T000203702,738,79,2025-11-19,12.11,debit,preauth,CA,P0045380,19,0
T000205153,738,80,2025-11-20,167.82,credit,pos,CA,P0033354,12,0
T000212875,738,83,2025-11-23,308.73,debit,pos,CA,P0004571,16,0
T000214735,738,84,2025-11-24,231.39,credit,emt,CA,P0002903,13,0
T000215075,738,84,2025-11-24,131.59,debit,pos,CA,P0031766,15,0
T000216115,738,84,2025-11-24,212.4,debit,pos,CA,P0047941,20,0
T000216888,738,85,2025-11-25,33728.79,debit,cheque,CA,P0042806,10,0
T000217674,738,85,2025-11-25,142621.07,credit,cheque,CA,P0003081,13,0
T000219799,738,86,2025-11-26,27394.68,debit,wire,CA,P0010273,9,0
T000220112,738,86,2025-11-26,21912.65,debit,wire,CA,P0015621,10,0
T000233689,738,91,2025-12-01,758.19,debit,emt,CA,P0040612,16,0
T000241541,738,94,2025-12-04,291.31,credit,pos,CA,P0052542,11,0
T000259566,738,101,2025-12-11,106.98,debit,emt,CA,P0012702,8,0
T000261032,738,101,2025-12-11,44.71,credit,cheque,CA,P0054240,15,0
T000264246,738,102,2025-12-12,430.03,debit,emt,CA,P0032851,16,0
T000271444,738,105,2025-12-15,411.03,debit,preauth,CA,P0020720,19,0
T000272245,738,106,2025-12-16,19172.46,credit,emt,CA,P0020145,9,0
