customer_key,customer_id,customer_segment,occupation_or_business_type,is_cash_intensive_business,tenure_months,tenure_band,kyc_risk_rating,is_pep,declared_annual_income_cad,home_province,onboarding_channel
1092,C001092,personal,retired,0,34,12-35m,low,0,52100.0,QC,branch
1093,C001093,personal,public_sector,0,76,36-83m,low,0,39400.0,ON,mobile
1094,C001094,business,convenience_retail,1,22,12-35m,medium,0,587800.0,SK,mobile
1095,C001095,personal,tradesperson,0,25,12-35m,high,0,17700.0,BC,mobile
1096,C001096,personal,tradesperson,0,118,84m+,low,0,46600.0,MB,online
1097,C001097,business,restaurant,1,36,36-83m,high,0,219000.0,ON,branch
1098,C001098,personal,self_employed,0,40,36-83m,low,0,65400.0,BC,mobile
1099,C001099,personal,self_employed,0,18,12-35m,medium,0,115600.0,NS,branch
1100,C001100,personal,retired,0,47,36-83m,low,0,130700.0,QC,mobile
1101,C001101,personal,healthcare_worker,0,26,12-35m,medium,0,96200.0,BC,branch
1102,C001102,personal,student,0,85,84m+,low,0,114500.0,QC,branch
1103,C001103,business,logistics,0,148,84m+,low,0,596300.0,QC,online
1104,C001104,business,convenience_retail,1,125,84m+,medium,0,115400.0,ON,branch
1105,C001105,personal,tradesperson,0,91,84m+,low,0,178300.0,SK,online
1106,C001106,personal,retired,0,63,36-83m,low,0,52800.0,BC,mobile
1107,C001107,personal,public_sector,0,113,84m+,low,0,176100.0,AB,mobile
1108,C001108,personal,public_sector,0,33,12-35m,low,0,77100.0,NS,mobile
1109,C001109,personal,retired,0,111,84m+,low,0,44800.0,ON,branch
1110,C001110,personal,student,0,49,36-83m,low,0,25900.0,QC,mobile
1111,C001111,personal,tradesperson,0,47,36-83m,low,0,76300.0,ON,branch
1112,C001112,personal,public_sector,0,61,36-83m,low,0,52500.0,AB,online
1113,C001113,personal,public_sector,0,32,12-35m,medium,0,44400.0,BC,online
1114,C001114,personal,healthcare_worker,0,18,12-35m,low,0,25200.0,QC,online
1115,C001115,personal,retired,0,37,36-83m,medium,0,36000.0,ON,online
1116,C001116,personal,retired,0,52,36-83m,high,0,52300.0,QC,mobile
1117,C001117,personal,public_sector,0,9,00-11m,low,0,217200.0,BC,mobile
1118,C001118,business,convenience_retail,1,37,36-83m,low,0,495300.0,ON,online
1119,C001119,personal,salaried_employee,0,31,12-35m,low,0,24000.0,BC,online
1120,C001120,personal,self_employed,0,28,12-35m,low,0,44100.0,ON,branch
1121,C001121,personal,public_sector,0,38,36-83m,low,0,133400.0,AB,branch
1122,C001122,personal,self_employed,0,76,36-83m,low,0,54100.0,NS,mobile
1123,C001123,personal,tradesperson,0,76,36-83m,low,0,32800.0,ON,online
1124,C001124,personal,public_sector,0,25,12-35m,low,0,226600.0,QC,online
1125,C001125,personal,salaried_employee,0,81,36-83m,low,0,53100.0,ON,mobile
1126,C001126,personal,salaried_employee,0,90,84m+,low,0,92300.0,ON,branch
1127,C001127,business,convenience_retail,1,21,12-35m,low,0,1171900.0,AB,online
1128,C001128,personal,healthcare_worker,0,133,84m+,low,0,207900.0,ON,online
1129,C001129,personal,self_employed,0,46,36-83m,low,0,57400.0,ON,branch
1130,C001130,business,logistics,0,24,12-35m,low,0,839500.0,NS,mobile
1131,C001131,personal,retired,0,46,36-83m,low,0,31200.0,QC,mobile
1132,C001132,business,money_services,0,70,36-83m,low,0,92900.0,ON,online
1133,C001133,personal,salaried_employee,0,5,00-11m,low,0,132500.0,ON,branch
1134,C001134,personal,tradesperson,0,23,12-35m,medium,0,102900.0,BC,online
1135,C001135,business,auto_dealer,1,71,36-83m,medium,0,130800.0,AB,mobile
1136,C001136,business,import_export,0,27,12-35m,low,0,164900.0,QC,online
1137,C001137,personal,public_sector,0,31,12-35m,low,0,32900.0,ON,online
1138,C001138,personal,salaried_employee,0,130,84m+,low,0,45500.0,ON,mobile
1139,C001139,personal,public_sector,0,34,12-35m,low,0,148600.0,ON,branch
1140,C001140,personal,retired,0,130,84m+,low,0,60100.0,BC,online
1141,C001141,personal,student,0,27,12-35m,low,0,115100.0,BC,branch
1142,C001142,business,convenience_retail,1,40,36-83m,low,0,600300.0,ON,branch
1143,C001143,personal,self_employed,0,62,36-83m,low,0,46000.0,QC,online
1144,C001144,personal,retired,0,99,84m+,low,0,24400.0,AB,online
1145,C001145,business,construction,0,48,36-83m,low,0,92900.0,MB,mobile
1146,C001146,business,salon,1,102,84m+,low,0,307100.0,QC,online
1147,C001147,business,consulting,0,44,36-83m,medium,0,267200.0,QC,online
1148,C001148,business,construction,0,101,84m+,low,0,160800.0,ON,online
1149,C001149,personal,retired,0,44,36-83m,low,0,53300.0,NS,branch
1150,C001150,personal,student,0,39,36-83m,low,0,127200.0,AB,branch
1151,C001151,personal,tradesperson,0,54,36-83m,low,0,101900.0,ON,branch
1152,C001152,personal,salaried_employee,0,188,84m+,low,0,67200.0,QC,mobile
1153,C001153,business,auto_dealer,1,66,36-83m,low,0,442900.0,ON,online
1154,C001154,personal,public_sector,0,56,36-83m,medium,0,63600.0,ON,online
1155,C001155,personal,public_sector,0,17,12-35m,low,0,18800.0,QC,mobile
1156,C001156,personal,tradesperson,0,33,12-35m,low,0,51700.0,ON,mobile
1157,C001157,personal,retired,0,80,36-83m,low,0,40300.0,AB,mobile
1158,C001158,personal,retired,0,64,36-83m,low,0,96900.0,BC,branch
1159,C001159,personal,public_sector,0,55,36-83m,low,0,35700.0,AB,branch
1160,C001160,personal,salaried_employee,0,86,84m+,low,0,23600.0,ON,mobile
1161,C001161,personal,student,0,9,00-11m,low,0,69300.0,AB,branch
1162,C001162,personal,salaried_employee,0,60,36-83m,low,0,59400.0,QC,mobile
1163,C001163,personal,public_sector,0,24,12-35m,low,0,48600.0,AB,mobile
1164,C001164,personal,tradesperson,0,10,00-11m,medium,0,79900.0,QC,branch
1165,C001165,personal,retired,0,115,84m+,low,0,47100.0,MB,branch
1166,C001166,personal,self_employed,0,98,84m+,low,0,61500.0,BC,mobile
1167,C001167,personal,student,0,25,12-35m,low,0,48800.0,ON,branch
1168,C001168,personal,tradesperson,0,181,84m+,high,0,22700.0,ON,branch
1169,C001169,personal,healthcare_worker,0,37,36-83m,low,0,44100.0,ON,branch
1170,C001170,personal,salaried_employee,0,24,12-35m,high,0,61000.0,QC,online
1171,C001171,business,logistics,0,91,84m+,low,0,318000.0,BC,mobile
1172,C001172,personal,salaried_employee,0,69,36-83m,low,0,33900.0,ON,online
1173,C001173,personal,retired,0,48,36-83m,low,0,45400.0,BC,mobile
1174,C001174,personal,salaried_employee,0,78,36-83m,medium,0,20300.0,QC,branch
1175,C001175,personal,healthcare_worker,0,60,36-83m,medium,0,97100.0,MB,branch
1176,C001176,personal,tradesperson,0,33,12-35m,low,0,99900.0,AB,online
1177,C001177,personal,healthcare_worker,0,66,36-83m,medium,0,46500.0,ON,mobile
1178,C001178,personal,public_sector,0,118,84m+,low,0,34500.0,QC,branch
1179,C001179,business,construction,0,66,36-83m,low,0,69200.0,AB,mobile
1180,C001180,business,import_export,0,81,36-83m,low,0,912700.0,ON,mobile
1181,C001181,personal,public_sector,0,43,36-83m,low,0,22300.0,ON,mobile
1182,C001182,personal,self_employed,0,102,84m+,low,0,40900.0,AB,mobile
1183,C001183,personal,healthcare_worker,0,43,36-83m,low,0,53900.0,ON,online
1184,C001184,business,construction,0,10,00-11m,medium,0,128700.0,AB,mobile
1185,C001185,business,logistics,0,150,84m+,low,0,112800.0,BC,branch
1186,C001186,personal,student,0,108,84m+,medium,0,69300.0,QC,branch
1187,C001187,personal,public_sector,0,62,36-83m,high,0,81100.0,NS,branch
1188,C001188,business,convenience_retail,1,90,84m+,medium,0,166300.0,QC,mobile
1189,C001189,business,construction,0,18,12-35m,high,0,75600.0,ON,mobile
1190,C001190,business,restaurant,1,37,36-83m,low,0,2036500.0,AB,online
1191,C001191,personal,student,0,21,12-35m,low,0,87300.0,ON,broker
1192,C001192,business,convenience_retail,1,37,36-83m,low,0,297700.0,SK,online
1193,C001193,personal,retired,0,53,36-83m,low,0,110500.0,QC,branch
1194,C001194,business,import_export,0,90,84m+,low,0,82400.0,BC,branch
1195,C001195,personal,retired,0,12,12-35m,low,0,51400.0,ON,mobile
1196,C001196,personal,public_sector,0,92,84m+,low,0,52200.0,MB,branch
1197,C001197,personal,public_sector,0,63,36-83m,low,0,34300.0,NS,branch
1198,C001198,personal,self_employed,0,96,84m+,low,0,25700.0,QC,branch
1199,C001199,personal,tradesperson,0,119,84m+,low,0,83200.0,ON,branch
1200,C001200,personal,salaried_employee,0,25,12-35m,low,0,68900.0,ON,mobile
1201,C001201,personal,healthcare_worker,0,14,12-35m,low,0,35800.0,BC,mobile
1202,C001202,personal,retired,0,27,12-35m,low,0,52100.0,AB,branch
1203,C001203,personal,public_sector,0,29,12-35m,medium,0,45100.0,ON,mobile
1204,C001204,personal,retired,0,60,36-83m,low,0,58100.0,BC,online
1205,C001205,personal,tradesperson,0,37,36-83m,low,0,42700.0,ON,branch
1206,C001206,business,restaurant,1,71,36-83m,medium,0,197500.0,ON,mobile
1207,C001207,personal,salaried_employee,0,25,12-35m,low,0,35400.0,QC,branch
1208,C001208,personal,public_sector,0,88,84m+,low,0,69500.0,ON,branch
1209,C001209,personal,student,0,31,12-35m,low,0,51300.0,QC,online
1210,C001210,personal,student,0,65,36-83m,low,0,32200.0,ON,branch
1211,C001211,personal,public_sector,0,35,12-35m,low,0,71700.0,AB,mobile
1212,C001212,personal,salaried_employee,0,37,36-83m,low,0,50800.0,AB,online
1213,C001213,personal,retired,0,84,84m+,low,0,102000.0,ON,branch
1214,C001214,personal,student,0,24,12-35m,low,0,64000.0,ON,online
1215,C001215,personal,self_employed,0,53,36-83m,medium,0,119400.0,BC,branch
1216,C001216,personal,student,0,127,84m+,medium,0,86700.0,ON,branch
1217,C001217,personal,public_sector,0,6,00-11m,low,0,114100.0,QC,branch
1218,C001218,business,import_export,0,56,36-83m,low,0,917400.0,ON,broker
1219,C001219,business,construction,0,39,36-83m,low,0,733800.0,ON,branch
1220,C001220,personal,student,0,63,36-83m,low,0,21400.0,ON,branch
1221,C001221,personal,salaried_employee,0,18,12-35m,medium,0,96000.0,ON,branch
1222,C001222,business,restaurant,1,72,36-83m,medium,0,197400.0,BC,online
1223,C001223,personal,healthcare_worker,0,67,36-83m,medium,0,52800.0,BC,branch
1224,C001224,personal,salaried_employee,0,53,36-83m,low,0,39100.0,ON,mobile
1225,C001225,personal,student,0,29,12-35m,medium,0,76200.0,ON,broker
1226,C001226,personal,student,0,19,12-35m,low,0,30000.0,MB,online
1227,C001227,personal,public_sector,0,20,12-35m,medium,0,153800.0,ON,mobile
1228,C001228,personal,student,0,93,84m+,low,0,41300.0,ON,broker
1229,C001229,personal,self_employed,0,50,36-83m,low,0,55500.0,ON,branch
1230,C001230,personal,public_sector,0,20,12-35m,low,0,51200.0,ON,branch
1231,C001231,personal,public_sector,0,21,12-35m,high,0,59500.0,MB,branch
1232,C001232,personal,student,0,48,36-83m,low,0,133600.0,BC,online
1233,C001233,personal,student,0,33,12-35m,low,0,120200.0,ON,branch
1234,C001234,personal,self_employed,0,59,36-83m,low,0,76000.0,ON,online
1235,C001235,personal,self_employed,0,54,36-83m,low,0,49800.0,ON,mobile
1236,C001236,personal,salaried_employee,0,30,12-35m,medium,0,34200.0,QC,online
1237,C001237,personal,student,0,81,36-83m,low,0,37700.0,QC,branch
1238,C001238,personal,self_employed,0,64,36-83m,medium,0,186600.0,QC,branch
1239,C001239,business,import_export,0,31,12-35m,low,0,160600.0,ON,branch
1240,C001240,business,construction,0,72,36-83m,low,0,654100.0,BC,online
1241,C001241,business,import_export,0,20,12-35m,low,0,403900.0,MB,broker
1242,C001242,personal,salaried_employee,0,84,84m+,low,1,36500.0,BC,branch
1243,C001243,personal,public_sector,0,67,36-83m,low,0,157000.0,QC,mobile
1244,C001244,personal,salaried_employee,0,43,36-83m,low,0,56700.0,ON,branch
1245,C001245,business,construction,0,199,84m+,low,0,326000.0,BC,branch
1246,C001246,personal,retired,0,47,36-83m,medium,0,92700.0,AB,online
1247,C001247,business,logistics,0,57,36-83m,low,0,873100.0,AB,branch
1248,C001248,personal,public_sector,0,9,00-11m,low,0,119700.0,BC,mobile
1249,C001249,personal,self_employed,0,25,12-35m,low,0,94700.0,ON,mobile
1250,C001250,personal,tradesperson,0,65,36-83m,medium,0,28500.0,ON,branch
1251,C001251,personal,salaried_employee,0,133,84m+,low,0,61100.0,ON,online
1252,C001252,personal,student,0,82,36-83m,low,0,47100.0,NS,online
1253,C001253,personal,retired,0,105,84m+,medium,0,100100.0,BC,mobile
1254,C001254,personal,public_sector,0,38,36-83m,medium,0,75900.0,ON,online
1255,C001255,personal,tradesperson,0,28,12-35m,low,0,155600.0,ON,branch
1256,C001256,personal,student,0,102,84m+,low,0,74600.0,BC,mobile
1257,C001257,personal,student,0,31,12-35m,low,0,72900.0,ON,mobile
1258,C001258,personal,retired,0,53,36-83m,medium,0,28500.0,ON,online
1259,C001259,personal,healthcare_worker,0,105,84m+,low,0,101100.0,ON,mobile
1260,C001260,personal,public_sector,0,83,36-83m,medium,0,52800.0,AB,mobile
1261,C001261,personal,retired,0,31,12-35m,medium,0,61800.0,ON,online
1262,C001262,personal,retired,0,102,84m+,low,0,59800.0,ON,online
1263,C001263,personal,public_sector,0,30,12-35m,medium,0,48100.0,QC,branch
1264,C001264,personal,tradesperson,0,18,12-35m,low,0,34000.0,AB,branch
1265,C001265,business,logistics,0,120,84m+,medium,0,258400.0,ON,mobile
1266,C001266,personal,retired,0,14,12-35m,low,0,69000.0,AB,online
1267,C001267,personal,salaried_employee,0,124,84m+,medium,0,60900.0,ON,branch
1268,C001268,business,logistics,0,68,36-83m,medium,0,495600.0,ON,broker
1269,C001269,personal,student,0,80,36-83m,low,0,39800.0,ON,mobile
1270,C001270,personal,healthcare_worker,0,58,36-83m,high,0,130800.0,QC,mobile
1271,C001271,personal,public_sector,0,24,12-35m,high,0,93600.0,ON,branch
1272,C001272,personal,public_sector,0,54,36-83m,low,0,39800.0,QC,online
1273,C001273,business,logistics,0,21,12-35m,medium,0,1207400.0,QC,broker
1274,C001274,personal,healthcare_worker,0,31,12-35m,low,0,58500.0,ON,branch
1275,C001275,business,auto_dealer,1,75,36-83m,low,0,441900.0,MB,online
1276,C001276,personal,tradesperson,0,103,84m+,low,0,65400.0,AB,online
1277,C001277,personal,salaried_employee,0,41,36-83m,low,0,71100.0,BC,mobile
1278,C001278,personal,salaried_employee,0,29,12-35m,low,0,81100.0,ON,branch
1279,C001279,personal,salaried_employee,0,31,12-35m,low,0,36900.0,ON,branch
1280,C001280,personal,retired,0,30,12-35m,low,0,64100.0,ON,online
1281,C001281,personal,public_sector,0,92,84m+,medium,0,108500.0,QC,online
1282,C001282,personal,student,0,28,12-35m,medium,0,73600.0,MB,online
1283,C001283,personal,retired,0,22,12-35m,low,0,89600.0,BC,broker
1284,C001284,business,money_services,0,123,84m+,high,0,65000.0,ON,branch
1285,C001285,business,convenience_retail,1,97,84m+,low,0,596500.0,AB,branch
1286,C001286,personal,salaried_employee,0,31,12-35m,low,0,45200.0,ON,online
1287,C001287,personal,public_sector,0,96,84m+,medium,0,172000.0,ON,mobile
1288,C001288,business,money_services,0,112,84m+,low,0,528700.0,ON,mobile
1289,C001289,personal,tradesperson,0,119,84m+,medium,0,59200.0,ON,online
1290,C001290,personal,student,0,30,12-35m,low,0,37700.0,BC,mobile
1291,C001291,personal,student,0,21,12-35m,low,0,99400.0,ON,branch
1292,C001292,personal,tradesperson,0,94,84m+,low,0,22500.0,QC,branch
1293,C001293,business,logistics,0,74,36-83m,low,0,135900.0,BC,branch
1294,C001294,business,money_services,0,80,36-83m,low,0,264400.0,ON,branch
1295,C001295,personal,student,0,133,84m+,medium,0,59900.0,ON,branch
1296,C001296,personal,tradesperson,0,139,84m+,low,0,62000.0,ON,branch
1297,C001297,business,logistics,0,144,84m+,low,0,1358100.0,BC,online
1298,C001298,personal,public_sector,0,16,12-35m,medium,0,22100.0,QC,branch
1299,C001299,personal,self_employed,0,106,84m+,low,0,50000.0,ON,online
1300,C001300,personal,retired,0,45,36-83m,medium,0,54300.0,QC,branch
1301,C001301,personal,tradesperson,0,42,36-83m,high,0,121000.0,BC,branch
1302,C001302,personal,tradesperson,0,20,12-35m,low,0,145300.0,ON,branch
1303,C001303,business,consulting,0,3,00-11m,low,0,510400.0,ON,online
1304,C001304,personal,healthcare_worker,0,131,84m+,low,0,58200.0,AB,branch
1305,C001305,personal,self_employed,0,14,12-35m,low,0,32900.0,ON,branch
1306,C001306,business,restaurant,1,98,84m+,low,0,177000.0,AB,branch
1307,C001307,business,construction,0,105,84m+,low,0,164100.0,ON,mobile
1308,C001308,personal,retired,0,113,84m+,low,0,37000.0,ON,mobile
1309,C001309,personal,student,0,104,84m+,low,0,41400.0,BC,branch
1310,C001310,personal,student,0,56,36-83m,medium,0,73400.0,NS,mobile
1311,C001311,personal,retired,0,20,12-35m,low,0,32400.0,QC,online
1312,C001312,personal,salaried_employee,0,13,12-35m,low,0,50100.0,QC,branch
1313,C001313,business,construction,0,49,36-83m,low,0,252400.0,BC,mobile
1314,C001314,personal,salaried_employee,0,35,12-35m,low,0,73500.0,ON,branch
1315,C001315,personal,student,0,40,36-83m,low,0,69000.0,QC,online
1316,C001316,personal,self_employed,0,223,84m+,low,0,49800.0,QC,mobile
1317,C001317,personal,tradesperson,0,42,36-83m,low,0,131600.0,AB,branch
1318,C001318,personal,self_employed,0,49,36-83m,low,0,52700.0,BC,broker
1319,C001319,personal,salaried_employee,0,88,84m+,low,0,55500.0,SK,branch
1320,C001320,personal,public_sector,0,56,36-83m,low,0,88700.0,QC,branch
1321,C001321,business,construction,0,85,84m+,low,0,488600.0,ON,branch
1322,C001322,personal,healthcare_worker,0,15,12-35m,low,0,122500.0,NS,branch
1323,C001323,business,money_services,0,27,12-35m,low,0,410700.0,ON,mobile
1324,C001324,personal,retired,0,74,36-83m,medium,0,209100.0,QC,branch
1325,C001325,personal,salaried_employee,0,51,36-83m,medium,0,53200.0,BC,mobile
1326,C001326,personal,healthcare_worker,0,96,84m+,low,1,49300.0,BC,online
1327,C001327,personal,self_employed,0,86,84m+,low,0,60700.0,AB,branch
1328,C001328,personal,retired,0,11,00-11m,medium,0,87700.0,ON,branch
1329,C001329,personal,student,0,8,00-11m,medium,0,39900.0,ON,branch
1330,C001330,business,convenience_retail,1,18,12-35m,low,0,394800.0,BC,online
1331,C001331,business,money_services,0,103,84m+,low,0,93200.0,QC,branch
1332,C001332,business,construction,0,3,00-11m,low,0,744500.0,AB,mobile
1333,C001333,personal,salaried_employee,0,65,36-83m,high,0,114000.0,AB,branch
1334,C001334,business,money_services,0,31,12-35m,medium,0,564700.0,AB,branch
1335,C001335,personal,public_sector,0,63,36-83m,high,0,57200.0,MB,online
1336,C001336,personal,self_employed,0,167,84m+,low,0,54000.0,BC,branch
1337,C001337,business,auto_dealer,1,61,36-83m,low,0,1266900.0,MB,branch
1338,C001338,personal,public_sector,0,27,12-35m,low,0,56900.0,AB,online
1339,C001339,personal,student,0,40,36-83m,low,0,66600.0,QC,mobile
1340,C001340,personal,retired,0,44,36-83m,medium,0,83200.0,ON,branch
1341,C001341,personal,self_employed,0,49,36-83m,low,0,64400.0,QC,online
1342,C001342,personal,student,0,60,36-83m,low,0,37800.0,QC,online
1343,C001343,business,convenience_retail,1,63,36-83m,low,0,453300.0,AB,branch
1344,C001344,personal,student,0,14,12-35m,medium,0,76100.0,ON,branch
1345,C001345,personal,tradesperson,0,94,84m+,low,0,41200.0,SK,branch
1346,C001346,personal,salaried_employee,0,24,12-35m,low,1,15600.0,ON,online
1347,C001347,personal,tradesperson,0,40,36-83m,low,0,28200.0,ON,branch
1348,C001348,personal,self_employed,0,61,36-83m,low,0,140000.0,QC,branch
1349,C001349,personal,public_sector,0,79,36-83m,low,0,107700.0,ON,mobile
1350,C001350,personal,salaried_employee,0,33,12-35m,low,0,47100.0,ON,mobile
1351,C001351,personal,self_employed,0,83,36-83m,medium,1,37400.0,QC,online
1352,C001352,business,logistics,0,19,12-35m,low,0,86500.0,ON,branch
1353,C001353,personal,public_sector,0,42,36-83m,low,0,151500.0,QC,branch
1354,C001354,personal,student,0,89,84m+,low,0,39400.0,QC,online
1355,C001355,business,import_export,0,68,36-83m,low,0,1140500.0,ON,mobile
1356,C001356,business,construction,0,22,12-35m,low,0,834300.0,QC,branch
